Time,Rate,Event
2976,1.1022,Upward Overshoot
2977,1.10255,Upward Overshoot
2978,1.10236,Upward Overshoot
2979,1.10267,Upward Overshoot
2980,1.10237,Upward Overshoot
2981,1.10252,Upward Overshoot
2982,1.10314,Upward Overshoot
2983,1.10323,Upward Overshoot
2984,1.10329,Upward Overshoot
2985,1.10363,Upward Overshoot
2986,1.1038,Upward Overshoot
2987,1.104,Upward Overshoot
2988,1.10377,Upward Overshoot
2989,1.10359,Upward Overshoot
2990,1.1034,Upward Overshoot
2991,1.1032,Upward Overshoot
2992,1.10325,Upward Overshoot
2993,1.10327,Upward Overshoot
2994,1.10384,Upward Overshoot
2995,1.10397,Upward Overshoot
2996,1.10398,Upward Overshoot
2997,1.10413,Upward Overshoot
2998,1.104,Upward Overshoot
2999,1.10381,Upward Overshoot
3000,1.10385,Upward Overshoot
3001,1.10382,Upward Overshoot
3002,1.10411,Upward Overshoot
3003,1.10423,Upward Overshoot
3004,1.1042,Upward Overshoot
3005,1.10413,Upward Overshoot
3006,1.10434,Upward Overshoot
3007,1.10408,Upward Overshoot
3008,1.10452,Upward Overshoot
3009,1.10442,Upward Overshoot
3010,1.10428,Upward Overshoot
3011,1.10398,Upward Overshoot
3012,1.10417,Upward Overshoot
3013,1.10416,Upward Overshoot
3014,1.1041,Upward Overshoot
3015,1.10396,Upward Overshoot
3016,1.10428,Upward Overshoot
3017,1.10425,Upward Overshoot
3018,1.10407,Upward Overshoot
3019,1.10406,Upward Overshoot
3020,1.10448,Upward Overshoot
3021,1.10457,Upward Overshoot
3022,1.10467,Upward Overshoot
3023,1.10482,Upward Overshoot
3024,1.10478,Upward Overshoot
3025,1.10471,Upward Overshoot
3026,1.10514,Upward Overshoot
3027,1.10461,Upward Overshoot
3028,1.10486,Upward Overshoot
3029,1.10505,Upward Overshoot
3030,1.10551,Upward Overshoot
3031,1.10565,Upward Overshoot
3032,1.10547,Upward Overshoot
3033,1.10542,Upward Overshoot
3034,1.10533,Upward Overshoot
3035,1.10569,Upward Overshoot
3036,1.10576,Upward Overshoot
3037,1.10535,Upward Overshoot
3038,1.10558,Upward Overshoot
3039,1.10555,Upward Overshoot
3040,1.10537,Upward Overshoot
3041,1.10559,Upward Overshoot
3042,1.10569,Upward Overshoot
3043,1.10553,Upward Overshoot
3044,1.10551,Upward Overshoot
3045,1.10556,Upward Overshoot
3046,1.1059,Upward Overshoot
3047,1.10651,Upward Overshoot
3048,1.10622,Upward Overshoot
3049,1.10652,Upward Overshoot
3050,1.10657,Upward Overshoot
3051,1.10699,Upward Overshoot
3052,1.10693,Upward Overshoot
3053,1.10679,Upward Overshoot
3054,1.10663,Upward Overshoot
3055,1.10666,Upward Overshoot
3056,1.10678,Upward Overshoot
3057,1.10712,Upward Overshoot
3058,1.1069,Upward Overshoot
3059,1.10701,Upward Overshoot
3060,1.10688,Upward Overshoot
3061,1.10696,Upward Overshoot
3062,1.10688,Upward Overshoot
3063,1.10692,Upward Overshoot
3064,1.10696,Upward Overshoot
3065,1.10694,Upward Overshoot
3066,1.10665,Upward Overshoot
3067,1.10683,Upward Overshoot
3068,1.10685,Upward Overshoot
3069,1.10685,Upward Overshoot
3070,1.10673,Upward Overshoot
3071,1.10652,Upward Overshoot
3072,1.10654,Upward Overshoot
3073,1.10644,Upward Overshoot
3074,1.10648,Upward Overshoot
3075,1.1061,Upward Overshoot
3076,1.10657,Upward Overshoot
3077,1.10644,Upward Overshoot
3078,1.10636,Upward Overshoot
3079,1.10635,Upward Overshoot
3080,1.10635,Upward Overshoot
3081,1.10647,Upward Overshoot
3082,1.10627,Upward Overshoot
3083,1.10677,Upward Overshoot
3084,1.10686,Upward Overshoot
3085,1.10682,Upward Overshoot
3086,1.10682,Upward Overshoot
3087,1.10672,Upward Overshoot
3088,1.10668,Upward Overshoot
3089,1.10669,Upward Overshoot
3090,1.10659,Upward Overshoot
3091,1.10651,Upward Overshoot
3092,1.10644,Upward Overshoot
3093,1.10654,Upward Overshoot
3094,1.10643,Upward Overshoot
3095,1.10656,Upward Overshoot
3096,1.10634,Upward Overshoot
3097,1.10645,Upward Overshoot
3098,1.10639,Upward Overshoot
3099,1.10638,Upward Overshoot
3100,1.1065,Upward Overshoot
3101,1.10656,Upward Overshoot
3102,1.10638,Upward Overshoot
3103,1.10645,Upward Overshoot
3104,1.10632,Upward Overshoot
3105,1.1063,Upward Overshoot
3106,1.10625,Upward Overshoot
3107,1.10642,Upward Overshoot
3108,1.10707,Upward Overshoot
3109,1.10739,Upward Overshoot
3110,1.10707,Upward Overshoot
3111,1.10707,Upward Overshoot
3112,1.10747,Upward Overshoot
3113,1.10746,Upward Overshoot
3114,1.10753,Upward Overshoot
3115,1.10767,Upward Overshoot
3116,1.10753,Upward Overshoot
3117,1.10743,Upward Overshoot
3118,1.10737,Upward Overshoot
3119,1.10787,Upward Overshoot
3120,1.10841,Upward Overshoot
3121,1.10823,Upward Overshoot
3122,1.10835,Upward Overshoot
3123,1.10831,Upward Overshoot
3124,1.10813,Upward Overshoot
3125,1.10805,Upward Overshoot
3126,1.10761,Upward Overshoot
3127,1.10795,Upward Overshoot
3128,1.10769,Upward Overshoot
3129,1.10725,Upward Overshoot
3130,1.10771,Upward Overshoot
3131,1.10791,Upward Overshoot
3132,1.10788,Upward Overshoot
3133,1.10807,Upward Overshoot
3134,1.10751,Upward Overshoot
3135,1.10803,Upward Overshoot
3136,1.10749,Upward Overshoot
3137,1.1075,Upward Overshoot
3138,1.10729,Upward Overshoot
3139,1.10709,Upward Overshoot
3140,1.10656,Upward Overshoot
3141,1.10629,Upward Overshoot
3142,1.10619,Upward Overshoot
3143,1.10607,Upward Overshoot
3144,1.10613,Upward Overshoot
3145,1.1063,Upward Overshoot
3146,1.10653,Upward Overshoot
3147,1.10656,Upward Overshoot
3148,1.10642,Upward Overshoot
3149,1.10692,Upward Overshoot
3150,1.10688,Upward Overshoot
3151,1.10684,Upward Overshoot
3152,1.10713,Upward Overshoot
3153,1.10754,Upward Overshoot
3154,1.10742,Upward Overshoot
3155,1.10805,Upward Overshoot
3156,1.10826,Upward Overshoot
3157,1.10784,Upward Overshoot
3158,1.1086,Upward Overshoot
3159,1.10893,Upward Overshoot
3160,1.10896,Upward Overshoot
3161,1.10904,Upward Overshoot
3162,1.10919,Upward Overshoot
3163,1.10916,Upward Overshoot
3164,1.10906,Upward Overshoot
3165,1.10923,Upward Overshoot
3166,1.10923,Upward Overshoot
3167,1.10896,Upward Overshoot
3168,1.1088,Upward Overshoot
3169,1.1089,Upward Overshoot
3170,1.10907,Upward Overshoot
3171,1.10889,Upward Overshoot
3172,1.10912,Upward Overshoot
3173,1.10902,Upward Overshoot
3174,1.10916,Upward Overshoot
3175,1.10918,Upward Overshoot
3176,1.10914,Upward Overshoot
3177,1.1091,Upward Overshoot
3178,1.10895,Upward Overshoot
3179,1.10889,Upward Overshoot
3180,1.10893,Upward Overshoot
3181,1.10878,Upward Overshoot
3182,1.10884,Upward Overshoot
3183,1.10878,Upward Overshoot
3184,1.10893,Upward Overshoot
3185,1.10886,Upward Overshoot
3186,1.10911,Upward Overshoot
3187,1.10853,Upward Overshoot
3188,1.10887,Upward Overshoot
3189,1.10894,Upward Overshoot
3190,1.10883,Upward Overshoot
3191,1.10899,Upward Overshoot
3192,1.10876,Upward Overshoot
3193,1.10892,Upward Overshoot
3194,1.109,Upward Overshoot
3195,1.10875,Upward Overshoot
3196,1.10878,Upward Overshoot
3197,1.10888,Upward Overshoot
3198,1.10899,Upward Overshoot
3199,1.10898,Upward Overshoot
3200,1.109,Upward Overshoot
3201,1.10927,Upward Overshoot
3202,1.10917,Upward Overshoot
3203,1.10889,Upward Overshoot
3204,1.10838,Upward Overshoot
3205,1.10886,Upward Overshoot
3206,1.10896,Upward Overshoot
3207,1.10823,Upward Overshoot
3208,1.10848,Upward Overshoot
3209,1.10801,Upward Overshoot
3210,1.10759,Upward Overshoot
3211,1.1072,Upward Overshoot
3212,1.10775,Upward Overshoot
3213,1.10771,Upward Overshoot
3214,1.107,Upward Overshoot
3215,1.10771,Upward Overshoot
3216,1.10785,Upward Overshoot
3217,1.10807,Upward Overshoot
3218,1.10818,Upward Overshoot
3219,1.1083,Upward Overshoot
3220,1.10853,Upward Overshoot
3221,1.10856,Upward Overshoot
3222,1.1086,Upward Overshoot
3223,1.10923,Upward Overshoot
3224,1.10913,Upward Overshoot
3225,1.10901,Upward Overshoot
3226,1.1089,Upward Overshoot
3227,1.10859,Upward Overshoot
3228,1.10855,Upward Overshoot
3229,1.1084,Upward Overshoot
3230,1.1075,Upward Overshoot
3231,1.10741,Upward Overshoot
3232,1.10721,Upward Overshoot
3233,1.1071,Upward Overshoot
3234,1.10681,Upward Overshoot
3235,1.10652,Upward Overshoot
3236,1.10693,Upward Overshoot
3237,1.10752,Upward Overshoot
3238,1.10759,Upward Overshoot
3239,1.10673,Upward Overshoot
3240,1.10708,Upward Overshoot
3241,1.10754,Upward Overshoot
3242,1.1069,Upward Overshoot
3243,1.10769,Upward Overshoot
3244,1.10763,Upward Overshoot
3245,1.10808,Upward Overshoot
3246,1.10782,Upward Overshoot
3247,1.10809,Upward Overshoot
3248,1.10807,Upward Overshoot
3249,1.10797,Upward Overshoot
3250,1.10753,Upward Overshoot
3251,1.10766,Upward Overshoot
3252,1.107,Upward Overshoot
3253,1.10689,Upward Overshoot
3254,1.10736,Upward Overshoot
3255,1.10747,Upward Overshoot
3256,1.10728,Upward Overshoot
3257,1.10778,Upward Overshoot
3258,1.10779,Upward Overshoot
3259,1.10796,Upward Overshoot
3260,1.10804,Upward Overshoot
3261,1.1082,Upward Overshoot
3262,1.10816,Upward Overshoot
3263,1.10746,Upward Overshoot
3264,1.10763,Upward Overshoot
3265,1.10774,Upward Overshoot
3266,1.10761,Upward Overshoot
3267,1.10778,Upward Overshoot
3268,1.1084,Upward Overshoot
3269,1.10883,Upward Overshoot
3270,1.10846,Upward Overshoot
3271,1.10862,Upward Overshoot
3272,1.1086,Upward Overshoot
3273,1.10863,Upward Overshoot
3274,1.10852,Upward Overshoot
3275,1.10848,Upward Overshoot
3276,1.10869,Upward Overshoot
3277,1.10853,Upward Overshoot
3278,1.10834,Upward Overshoot
3279,1.10849,Upward Overshoot
3280,1.10846,Upward Overshoot
3281,1.10864,Upward Overshoot
3282,1.10874,Upward Overshoot
3283,1.10863,Upward Overshoot
3284,1.10827,Upward Overshoot
3285,1.10828,Upward Overshoot
3286,1.10839,Upward Overshoot
3287,1.10835,Upward Overshoot
3288,1.10827,Upward Overshoot
3289,1.10844,Upward Overshoot
3290,1.10808,Upward Overshoot
3291,1.10811,Upward Overshoot
3292,1.1081,Upward Overshoot
3293,1.10807,Upward Overshoot
3294,1.10814,Upward Overshoot
3295,1.10831,Upward Overshoot
3296,1.10816,Upward Overshoot
3297,1.10789,Upward Overshoot
3298,1.1079,Upward Overshoot
3299,1.10793,Upward Overshoot
3300,1.10774,Upward Overshoot
3301,1.10773,Upward Overshoot
3302,1.108,Upward Overshoot
3303,1.10766,Upward Overshoot
3304,1.10775,Upward Overshoot
3305,1.1076,Upward Overshoot
3306,1.10778,Upward Overshoot
3307,1.10764,Upward Overshoot
3308,1.10717,Upward Overshoot
3309,1.10743,Upward Overshoot
3310,1.10769,Upward Overshoot
3311,1.10743,Upward Overshoot
3312,1.10781,Upward Overshoot
3313,1.10708,Upward Overshoot
3314,1.10721,Upward Overshoot
3315,1.10696,Upward Overshoot
3316,1.10722,Upward Overshoot
3317,1.10726,Upward Overshoot
3318,1.10831,Upward Overshoot
3319,1.1085,Upward Overshoot
3320,1.10864,Upward Overshoot
3321,1.10879,Upward Overshoot
3322,1.10867,Upward Overshoot
3323,1.10838,Upward Overshoot
3324,1.10881,Upward Overshoot
3325,1.10895,Upward Overshoot
3326,1.10913,Upward Overshoot
3327,1.10906,Upward Overshoot
3328,1.10939,Upward Overshoot
3329,1.10889,Upward Overshoot
3330,1.10778,Upward Overshoot
3331,1.10782,Upward Overshoot
3332,1.10843,Upward Overshoot
3333,1.1083,Upward Overshoot
3334,1.10891,Upward Overshoot
3335,1.10908,Upward Overshoot
3336,1.10934,Upward Overshoot
3337,1.10941,Upward Overshoot
3338,1.1092,Upward Overshoot
3339,1.1094,Upward Overshoot
3340,1.10935,Upward Overshoot
3341,1.10914,Upward Overshoot
3342,1.10937,Upward Overshoot
3343,1.10951,Upward Overshoot
3344,1.10902,Upward Overshoot
3345,1.10894,Upward Overshoot
3346,1.10889,Upward Overshoot
3347,1.10903,Upward Overshoot
3348,1.10906,Upward Overshoot
3349,1.10875,Upward Overshoot
3350,1.10915,Upward Overshoot
3351,1.1092,Upward Overshoot
3352,1.10925,Upward Overshoot
3353,1.1094,Upward Overshoot
3354,1.10947,Upward Overshoot
3355,1.10936,Upward Overshoot
3356,1.10978,Upward Overshoot
3357,1.10963,Upward Overshoot
3358,1.10987,Upward Overshoot
3359,1.10948,Upward Overshoot
3360,1.10944,Upward Overshoot
3361,1.10953,Upward Overshoot
3362,1.10951,Upward Overshoot
3363,1.10929,Upward Overshoot
3364,1.10954,Upward Overshoot
3365,1.10961,Upward Overshoot
3366,1.10974,Upward Overshoot
3367,1.10985,Upward Overshoot
3368,1.10988,Upward Overshoot
3369,1.10985,Upward Overshoot
3370,1.10998,Upward Overshoot
3371,1.10992,Upward Overshoot
3372,1.10994,Upward Overshoot
3373,1.11016,Upward Overshoot
3374,1.11015,Upward Overshoot
3375,1.11017,Upward Overshoot
3376,1.10985,Upward Overshoot
3377,1.11007,Upward Overshoot
3378,1.11033,Upward Overshoot
3379,1.11036,Upward Overshoot
3380,1.11036,Upward Overshoot
3381,1.11023,Upward Overshoot
3382,1.11032,Upward Overshoot
3383,1.11032,Upward Overshoot
3384,1.11037,Upward Overshoot
3385,1.11039,Upward Overshoot
3386,1.11034,Upward Overshoot
3387,1.11024,Upward Overshoot
3388,1.1102,Upward Overshoot
3389,1.11032,Upward Overshoot
3390,1.11019,Upward Overshoot
3391,1.11018,Upward Overshoot
3392,1.11071,Upward Overshoot
3393,1.11131,Upward Overshoot
3394,1.11085,Upward Overshoot
3395,1.11107,Upward Overshoot
3396,1.11105,Upward Overshoot
3397,1.11122,Upward Overshoot
3398,1.1111,Upward Overshoot
3399,1.1117,Upward Overshoot
3400,1.11146,Upward Overshoot
3401,1.11149,Upward Overshoot
3402,1.11124,Upward Overshoot
3403,1.11056,Upward Overshoot
3404,1.11185,Upward Overshoot
3405,1.11243,Upward Overshoot
3406,1.11253,Upward Overshoot
3407,1.11169,Upward Overshoot
3408,1.11123,Upward Overshoot
3409,1.11126,Upward Overshoot
3410,1.11115,Upward Overshoot
3411,1.11134,Upward Overshoot
3412,1.1114,Upward Overshoot
3413,1.11114,Upward Overshoot
3414,1.11101,Upward Overshoot
3415,1.11147,Upward Overshoot
3416,1.11203,Upward Overshoot
3417,1.11248,Upward Overshoot
3418,1.11276,Upward Overshoot
3419,1.11245,Downward DCC
3420,1.1122,Downward DCC
3421,1.11268,Downward DCC
3422,1.11238,Downward DCC
3423,1.11224,Downward DCC
3424,1.11221,Downward DCC
3425,1.11241,Downward DCC
3426,1.11258,Downward DCC
3427,1.11204,Downward DCC
3428,1.11188,Downward DCC
3429,1.11174,Downward DCC
3430,1.11184,Downward DCC
3431,1.1127,Downward DCC
3432,1.11231,Downward DCC
3433,1.11155,Downward DCC
3434,1.11165,Downward DCC
3435,1.11175,Downward DCC
3436,1.11176,Downward DCC
3437,1.11173,Downward DCC
3438,1.11155,Downward DCC
3439,1.11148,Downward DCC
3440,1.11138,Downward DCC
3441,1.11119,Downward DCC
3442,1.11116,Downward DCC
3443,1.11091,Downward DCC
3444,1.11116,Downward DCC
3445,1.11127,Downward DCC
3446,1.1115,Downward DCC
3447,1.11159,Downward DCC
3448,1.11153,Downward DCC
3449,1.11168,Downward DCC
3450,1.11169,Downward DCC
3451,1.11151,Downward DCC
3452,1.11147,Downward DCC
3453,1.1115,Downward DCC
3454,1.11192,Downward DCC
3455,1.11074,Downward DCC
3456,1.11135,Downward DCC
3457,1.1111,Downward DCC
3458,1.11124,Downward DCC
3459,1.11121,Downward DCC
3460,1.11159,Downward DCC
3461,1.1113,Downward DCC
3462,1.11142,Downward DCC
3463,1.11144,Downward DCC
3464,1.11169,Downward DCC
3465,1.11167,Downward DCC
3466,1.11193,Downward DCC
3467,1.1121,Downward DCC
3468,1.11202,Downward DCC
3469,1.1122,Downward DCC
3470,1.11196,Downward DCC
3471,1.11179,Downward DCC
3472,1.11169,Downward DCC
3473,1.11142,Downward DCC
3474,1.11176,Downward DCC
3475,1.11192,Downward DCC
3476,1.11195,Downward DCC
3477,1.11188,Downward DCC
3478,1.11189,Downward DCC
3479,1.11177,Downward DCC
3480,1.11172,Downward DCC
3481,1.11163,Downward DCC
3482,1.11139,Downward DCC
3483,1.11143,Downward DCC
3484,1.1115,Downward DCC
3485,1.11164,Downward DCC
3486,1.11159,Downward DCC
3487,1.1116,Downward DCC
3488,1.1115,Downward DCC
3489,1.11134,Downward DCC
3490,1.11129,Downward DCC
3491,1.11145,Downward DCC
3492,1.11136,Downward DCC
3493,1.11114,Downward DCC
3494,1.11096,Downward DCC
3495,1.11121,Downward DCC
3496,1.11118,Downward DCC
3497,1.11116,Downward DCC
3498,1.1108,Downward DCC
3499,1.11086,Downward DCC
3500,1.11105,Downward DCC
3501,1.11099,Downward DCC
3502,1.11082,Downward DCC
3503,1.11106,Downward DCC
3504,1.11145,Downward DCC
3505,1.11091,Downward DCC
3506,1.11068,Downward DCC
3507,1.11036,Downward DCC
3508,1.1099,Downward DCC
3509,1.10962,Downward DCC
3510,1.10988,Downward DCC
3511,1.10971,Downward DCC
3512,1.10984,Downward DCC
3513,1.10999,Downward DCC
3514,1.11047,Downward DCC
3515,1.11044,Downward DCC
3516,1.11035,Downward DCC
3517,1.11013,Downward DCC
3518,1.11006,Downward DCC
3519,1.11015,Downward DCC
3520,1.10993,Downward DCC
3521,1.10943,Downward DCC
3522,1.1095,Downward DCC
3523,1.10959,Downward DCC
3524,1.10965,Downward DCC
3525,1.11011,Downward DCC
3526,1.11044,Downward DCC
3527,1.1108,Downward DCC
3528,1.11073,Downward DCC
3529,1.11099,Downward DCC
3530,1.1106,Downward DCC
3531,1.11024,Downward DCC
3532,1.10997,Downward DCC
3533,1.10991,Downward DCC
3534,1.10955,Downward DCC
3535,1.10964,Downward DCC
3536,1.11029,Downward DCC
3537,1.11039,Downward DCC
3538,1.11054,Downward DCC
3539,1.11014,Downward DCC
3540,1.11022,Downward DCC
3541,1.11036,Downward DCC
3542,1.11021,Downward DCC
3543,1.11025,Downward DCC
3544,1.11001,Downward DCC
3545,1.11005,Downward DCC
3546,1.10992,Downward DCC
3547,1.10968,Downward DCC
3548,1.10988,Downward DCC
3549,1.11011,Downward DCC
3550,1.11013,Downward DCC
3551,1.10994,Downward DCC
3552,1.11007,Downward DCC
3553,1.11007,Downward DCC
3554,1.11028,Downward DCC
3555,1.11013,Downward DCC
3556,1.11015,Downward DCC
3557,1.10999,Downward DCC
3558,1.1099,Downward DCC
3559,1.10984,Downward DCC
3560,1.10981,Downward DCC
3561,1.10973,Downward DCC
3562,1.10981,Downward DCC
3563,1.10976,Downward DCC
3564,1.10998,Downward DCC
3565,1.1098,Downward DCC
3566,1.11001,Downward DCC
3567,1.10979,Downward DCC
3568,1.11023,Downward DCC
3569,1.11027,Downward DCC
3570,1.11031,Downward DCC
3571,1.11037,Downward DCC
3572,1.11028,Downward DCC
3573,1.11034,Downward DCC
3574,1.11038,Downward DCC
3575,1.11051,Downward DCC
3576,1.1106,Downward DCC
3577,1.11062,Downward DCC
3578,1.11087,Downward DCC
3579,1.11079,Downward DCC
3580,1.11074,Downward DCC
3581,1.11084,Downward DCC
3582,1.11114,Downward DCC
3583,1.11095,Downward DCC
3584,1.1108,Downward DCC
3585,1.11084,Downward DCC
3586,1.11087,Downward DCC
3587,1.11087,Downward DCC
3588,1.11111,Downward DCC
3589,1.11083,Downward DCC
3590,1.1105,Downward DCC
3591,1.11021,Downward DCC
3592,1.10977,Downward DCC
3593,1.10953,Downward DCC
3594,1.1096,Downward DCC
3595,1.1095,Downward DCC
3596,1.10916,Downward DCC
3597,1.10896,Downward DCC
3598,1.10886,Downward DCC
3599,1.10906,Downward DCC
3600,1.10886,Downward DCC
3601,1.10893,Downward DCC
3602,1.10898,Downward DCC
3603,1.10835,Downward DCC
3604,1.10892,Downward DCC
3605,1.10908,Downward DCC
3606,1.10879,Downward DCC
3607,1.10842,Downward DCC
3608,1.10882,Downward DCC
3609,1.10862,Downward DCC
3610,1.1085,Downward DCC
3611,1.10818,Downward DCC
3612,1.10778,Downward DCC
3613,1.10743,Downward DCC
3614,1.10765,Downward DCC
3615,1.10672,Downward DCC
3616,1.10679,Downward DCC
3617,1.10725,Downward DCC
3618,1.10749,Downward DCC
3619,1.10706,Downward DCC
3620,1.10736,Downward DCC
3621,1.10756,Downward DCC
3622,1.10775,Downward DCC
3623,1.10774,Downward DCC
3624,1.10701,Downward DCC
3625,1.10722,Downward DCC
3626,1.1069,Downward DCC
3627,1.10677,Downward DCC
3628,1.1067,Downward DCC
3629,1.10665,Downward DCC
3630,1.10644,Downward DCC
3631,1.10677,Downward DCC
3632,1.10657,Downward DCC
3633,1.10695,Downward DCC
3634,1.10626,Downward DCC
3635,1.10621,Downward DCC
3636,1.10652,Downward DCC
3637,1.10653,Downward DCC
3638,1.10669,Downward DCC
3639,1.10646,Downward DCC
3640,1.1061,Downward DCC
3641,1.10647,Downward DCC
3642,1.10615,Downward DCC
3643,1.10675,Downward DCC
3644,1.10669,Downward DCC
3645,1.10651,Downward DCC
3646,1.10649,Downward DCC
3647,1.10625,Downward DCC
3648,1.10661,Downward DCC
3649,1.1064,Downward DCC
3650,1.10648,Downward DCC
3651,1.10658,Downward DCC
3652,1.10645,Downward DCC
3653,1.10672,Downward DCC
3654,1.10655,Downward DCC
3655,1.10654,Downward DCC
3656,1.10652,Downward DCC
3657,1.10636,Downward DCC
3658,1.10603,Downward DCC
3659,1.10601,Downward DCC
3660,1.10605,Downward DCC
3661,1.10605,Downward DCC
3662,1.10612,Downward DCC
3663,1.1062,Downward DCC
3664,1.10612,Downward DCC
3665,1.10621,Downward DCC
3666,1.10633,Downward DCC
3667,1.10646,Downward DCC
3668,1.10646,Downward DCC
3669,1.10619,Downward DCC
3670,1.10657,Downward DCC
3671,1.1066,Downward DCC
3672,1.10659,Downward DCC
3673,1.10645,Downward DCC
3674,1.10631,Downward DCC
3675,1.10623,Downward DCC
3676,1.10618,Downward DCC
3677,1.10609,Downward DCC
3678,1.10609,Downward DCC
3679,1.10634,Downward DCC
3680,1.10632,Downward DCC
3681,1.10605,Downward DCC
3682,1.10589,Downward DCC
3683,1.10609,Downward DCC
3684,1.10605,Downward DCC
3685,1.10588,Downward DCC
3686,1.10571,Downward DCC
3687,1.10586,Downward DCC
3688,1.10566,Downward DCC
3689,1.10563,Downward DCC
3690,1.10564,Downward DCC
3691,1.10556,Downward DCC
3692,1.10546,Downward DCC
3693,1.10587,Downward DCC
3694,1.10601,Downward DCC
3695,1.10591,Downward DCC
